cod_segmento;cods_segmento;cod_familia;cod_familia;cod_clase;nom_clase;cod_producto;nom_producto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314700;Jacinto cortado fresco;10314711;Jacinto cortado fresco blanco
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314700;Jacinto cortado fresco;10314712;Jacinto cortado fresco amarillo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314801;Hydrangea cortada fresca anabella
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314802;Hydrangea cortada fresca azul antiguo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314803;Hydrangea cortada fresca azul antiguo  o verde o nueva zelandia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314804;Hydrangea cortada fresca verde antiguo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314805;Hydrangea cortada fresca rosado antiguo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314806;Hydrangea cortada fresca púrpura antiguo o nueva zelandia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314807;Hydrangea cortada fresca aubergene o nueva zelandia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314808;Hydrangea cortada fresca azul oscuro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314809;Hydrangea cortada fresca rosado oscuro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314810;Hydrangea cortada fresca púrpura oscuro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314811;Hydrangea cortada fresca berenjena
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314812;Hydrangea cortada fresca verde teñida
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314813;Hydrangea cortada fresca limón verde
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314814;Hydrangea cortada fresca rosado fuerte
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314815;Hydrangea cortada fresca jumbo blanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314816;Hydrangea cortada fresca lavanda o nueva zelandia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314817;Hydrangea cortada fresca azul claro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314818;Hydrangea cortada fresca rosado claro grande
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314819;Hydrangea cortada fresca verde lima grande
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314820;Hydrangea cortada fresca mini verde
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314821;Hydrangea cortada fresca oakleaf
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314822;Hydrangea cortada fresca oakleaf copo de nieve
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314823;Hydrangea cortada fresca rosado teñido
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314824;Hydrangea cortada fresca rosado
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314825;Hydrangea cortada fresca púrpura o nueva zelandia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314826;Hydrangea cortada fresca rojo teñido
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314827;Hydrangea cortada fresca shocking blue
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314828;Hydrangea cortada fresca tardiva
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314800;Hydrangea cortada fresca;10314829;Hydrangea cortada fresca blanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314901;Iris cortada fresca negra barbada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314902;Iris cortada fresca azul barbada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314903;Iris cortada fresca lavanda barbada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314904;Iris cortada fresca barbada azul clara
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314905;Iris cortada fresca barbada púrpura
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314906;Iris cortada fresca barbada roja
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314907;Iris cortada fresca barbada blanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314908;Iris cortada fresca baerbada blanca y púrpura
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314909;Iris cortada fresca amarilla barbada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314910;Iris cortada fresca blue elegance
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314911;Iris cortada fresca casablanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314912;Iris cortada fresca golden beau
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314913;Iris cortada fresca hildegard
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314914;Iris cortada fresca hong kong
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314915;Iris cortada fresca ideal
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314916;Iris cortada fresca professor blue
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314917;Iris cortada fresca purple
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314918;Iris cortada fresca spuria
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10314900;Iris cortada fresca;10314919;Iris cortada fresca telstar
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315001;Pata de canguro cortada fresca bicolor
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315002;Pata de canguro cortada fresca negra
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315003;Pata de canguro cortada fresca verde
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315004;Pata de canguro cortada fresca anaranjada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315005;Pata de canguro cortada fresca rosada 
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315006;Pata de canguro cortada fresca roja
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315000;Pata de canguro cortada fresca ;10315007;Pata de canguro cortada fresca amarilla
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315100;Delfinio cortado fresco;10315101;Delfinio cortada fresca azul nube
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315100;Delfinio cortado fresco;10315102;Delfinio cortada fresca rosado fuerte
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315100;Delfinio cortado fresco;10315103;Delfinio cortada fresca lavanda
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315100;Delfinio cortado fresco;10315104;Delfinio cortada fresca rosado claro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315100;Delfinio cortado fresco;10315105;Delfinio cortada fresca púrpura
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315100;Delfinio cortado fresco;10315106;Delfinio cortada fresca blanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315200;Lepto cortado fresco;10315201;Lepto cortado fresco azul o floreciente
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315200;Lepto cortado fresco;10315202;Lepto cortado fresco rosado fuerte
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315200;Lepto cortado fresco;10315203;Lepto cortado fresco rosado claro
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315200;Lepto cortado fresco;10315204;Lepto cortado fresco rosado
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315200;Lepto cortado fresco;10315205;Lepto cortado fresco rojo
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315200;Lepto cortado fresco;10315206;Lepto cortado fresco blanco
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315300;Lila cortada fresca;10315301;Lila  cortada fresca híbrida francesa lavanda
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315300;Lila cortada fresca;10315302;Lila  cortada fresca híbrida francesa púrpura
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315300;Lila cortada fresca;10315303;Lila  cortada fresca púrpura
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315300;Lila cortada fresca;10315304;Lila  cortada fresca vino
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315300;Lila cortada fresca;10315305;Lila  cortada fresca blanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315300;Lila cortada fresca;10315306;Lila  cortada fresca blanca salvaje
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315401;Azucena cortada fresca alteza longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315402;Azucena cortada fresca black out asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315403;Azucena cortada fresca rosado oscuro asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315404;Azucena cortada fresca leéctrica asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315405;Azucena cortada fresca festival asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315406;Azucena cortada fresca ginebra asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315407;Azucena cortada fresca rosado claro asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315408;Azucena cortada fresca colombina asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315409;Azucena cortada fresca miss américa púrpura asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315410;Azucena cortada fresca monte negro asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315411;Azucena cortada fresca anaranjada asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315412;Azucena cortada fresca durazno cannes asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315413;Azucena cortada fresca risada asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315414;Azucena cortada fresca sancerre asiátia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315415;Azucena cortada fresca white dream asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315416;Azucena cortada fresca amarilla asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315417;Azucena cortada fresca diamante brillante longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315418;Azucena cortada fresca brindisi longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315419;Azucena cortada fresca carmine longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315420;Azucena cortada fresca cinnabar longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315421;Azucena cortada fresca club longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315422;Azucena cortada fresca discovery longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315423;Azucena cortada fresca de pascua
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315424;Azucena cortada fresca isis longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315425;Azucena cortada fresca la hybrid justice longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315426;Azucena cortada fresca lace longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315427;Azucena cortada fresca lirio de los valles
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315428;Azucena cortada fresca love longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315429;Azucena cortada fresca menorca longiflorum e híbrido asiática
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315430;Azucena cortada fresca oriental acapulco
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315431;Azucena cortada fresca oriental albion
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315432;Azucena cortada fresca oriental argentina
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315433;Azucena cortada fresca oriental auratum
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315434;Azucena cortada fresca oriental barbaresco
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315435;Azucena cortada fresca oriental bernini
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315436;Azucena cortada fresca oriental beseno
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315437;Azucena cortada fresca oriental broadway
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315438;Azucena cortada fresca oriental canada
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315439;Azucena cortada fresca oriental casablanca
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315440;Azucena cortada fresca oriental chili
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315441;Azucena cortada fresca oriental chrystal
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315442;Azucena cortada fresca oriental cobra
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315443;Azucena cortada fresca oriental conca d’ or
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315444;Azucena cortada fresca oriental cote d’ ivor
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315445;Azucena cortada fresca oriental dizzy
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315446;Azucena cortada fresca oriental fireball
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315447;Azucena cortada fresca oriental gluhwein
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315448;Azucena cortada fresca oriental goldband
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315449;Azucena cortada fresca oriental halifax
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315450;Azucena cortada fresca oriental kathryn
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315451;Azucena cortada fresca oriental kyoto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315452;Azucena cortada fresca oriental la mancha
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315453;Azucena cortada fresca oriental medusa
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315454;Azucena cortada fresca oriental montezuma
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315455;Azucena cortada fresca oriental muscadet
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315456;Azucena cortada fresca oriental nippon
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315457;Azucena cortada fresca oriental opus one
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315458;Azucena cortada fresca oriental pompeii
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315459;Azucena cortada fresca oriental rialto
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315460;Azucena cortada fresca oriental robina
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315461;Azucena cortada fresca oriental rousilon
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315462;Azucena cortada fresca oriental siberia
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315463;Azucena cortada fresca oriental sorbonne
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315464;Azucena cortada fresca oriental starfighter
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315465;Azucena cortada fresca oriental stargazer
10000000;Material Vivo Vegetal y Animal, Accesorios y Suministros;10310000;Bouquets cortados frescos  de especies o variedades de flores altas;10315400;Azucena cortada fresca ;10315466;Azucena cortada fresca oriental sumatra
